deviceIndex,streamType,hwTimestampUs,globalTimestampUs,sysTimestampUs
0,COLOR,1786100282969791,1786100282973038,1786100282989187
0,COLOR,1786100283036457,1786100283039703,1786100283055345
0,COLOR,1786100283103127,1786100283106371,1786100283122524
0,COLOR,1786100283169789,1786100283173031,1786100283189097
0,COLOR,1786100283236455,1786100283239696,1786100283255658
0,COLOR,1786100283303125,1786100283306364,1786100283321890
0,COLOR,1786100283369793,1786100283373030,1786100283389005
0,COLOR,1786100283436452,1786100283439688,1786100283455593
0,COLOR,1786100283503118,1786100283506352,1786100283522509
0,COLOR,1786100283569782,1786100283573015,1786100283589261
0,COLOR,1786100283636450,1786100283639805,1786100283655955
0,COLOR,1786100283703117,1786100283706471,1786100283722256
0,COLOR,1786100283769774,1786100283773127,1786100283789009
0,COLOR,1786100283836444,1786100283839797,1786100283855763
0,COLOR,1786100283903115,1786100283906467,1786100283922341
0,COLOR,1786100283969779,1786100283973130,1786100283989032
0,COLOR,1786100284036447,1786100284039798,1786100284055631
0,COLOR,1786100284103113,1786100284106463,1786100284122446
0,COLOR,1786100284169778,1786100284173127,1786100284188847
